source,target,edge_type,gang_id,active_from,active_to,fragment_event_date
OFF00420,VIC01783,offender_victim,,2023-01-06,2023-01-06,
OFF00076,VIC01855,offender_victim,,2023-01-01,2023-01-01,
OFF00650,VIC00537,offender_victim,,2023-01-01,2023-01-01,
OFF00137,VIC01233,offender_victim,,2023-01-01,2023-01-01,
OFF00085,VIC01862,offender_victim,,2023-01-01,2023-01-01,
OFF00003,VIC00021,offender_victim,,2023-01-01,2023-01-01,
OFF00187,VIC01555,offender_victim,,2023-01-01,2023-01-01,
OFF00165,VIC01831,offender_victim,,2023-01-01,2023-01-01,
OFF00340,VIC01214,offender_victim,,2023-01-01,2023-01-01,
OFF00541,VIC01284,offender_victim,,2023-01-01,2023-01-01,
OFF00625,VIC01889,offender_victim,,2023-01-01,2023-01-01,
OFF00034,VIC00485,offender_victim,,2023-01-01,2023-01-01,
OFF00409,VIC02022,offender_victim,,2023-01-08,2023-01-08,
OFF00165,VIC02357,offender_victim,,2023-01-02,2023-01-02,
OFF00550,VIC01099,offender_victim,,2023-01-01,2023-01-01,
OFF00137,VIC01953,offender_victim,,2023-01-01,2023-01-01,
OFF00314,VIC00581,offender_victim,,2023-01-02,2023-01-02,
OFF00078,VIC01443,offender_victim,,2023-01-02,2023-01-02,
OFF00194,VIC00936,offender_victim,,2023-01-02,2023-01-02,
OFF00344,VIC02236,offender_victim,,2023-01-02,2023-01-02,
OFF00536,VIC01984,offender_victim,,2023-01-02,2023-01-02,
OFF00321,VIC02366,offender_victim,,2023-01-02,2023-01-02,
OFF00444,VIC02232,offender_victim,,2023-01-02,2023-01-02,
OFF00045,VIC01132,offender_victim,,2023-01-02,2023-01-02,
OFF00614,VIC01422,offender_victim,,2023-01-02,2023-01-02,
OFF00510,VIC00218,offender_victim,,2023-01-02,2023-01-02,
OFF00002,VIC01192,offender_victim,,2023-01-02,2023-01-02,
OFF00501,VIC01273,offender_victim,,2023-01-02,2023-01-02,
OFF00624,VIC00818,offender_victim,,2023-01-02,2023-01-02,
OFF00469,VIC01890,offender_victim,,2023-01-02,2023-01-02,
OFF00315,VIC02378,offender_victim,,2023-01-02,2023-01-02,
OFF00110,VIC00025,offender_victim,,2023-01-02,2023-01-02,
OFF00159,VIC02317,offender_victim,,2023-01-02,2023-01-02,
OFF00584,VIC00591,offender_victim,,2023-01-02,2023-01-02,
OFF00207,VIC01987,offender_victim,,2023-01-02,2023-01-02,
OFF00621,VIC01067,offender_victim,,2023-01-02,2023-01-02,
OFF00060,VIC00986,offender_victim,,2023-01-02,2023-01-02,
OFF00292,VIC01505,offender_victim,,2023-01-02,2023-01-02,
OFF00519,VIC02312,offender_victim,,2023-01-02,2023-01-02,
OFF00269,VIC01600,offender_victim,,2023-01-02,2023-01-02,
OFF00279,VIC01241,offender_victim,,2023-01-02,2023-01-02,
OFF00158,VIC00277,offender_victim,,2023-01-02,2023-01-02,
OFF00308,VIC00299,offender_victim,,2023-01-02,2023-01-02,
OFF00636,VIC02351,offender_victim,,2023-01-02,2023-01-02,
OFF00095,VIC00353,offender_victim,,2023-01-02,2023-01-02,
OFF00288,VIC02328,offender_victim,,2023-01-02,2023-01-02,
OFF00440,VIC02337,offender_victim,,2023-01-02,2023-01-02,
OFF00634,VIC00291,offender_victim,,2023-01-02,2023-01-02,
OFF00194,VIC00093,offender_victim,,2023-01-03,2023-01-03,
OFF00421,VIC00989,offender_victim,,2023-01-03,2023-01-03,
OFF00413,VIC00123,offender_victim,,2023-01-03,2023-01-03,
OFF00140,VIC00256,offender_victim,,2023-01-03,2023-01-03,
OFF00526,VIC01435,offender_victim,,2023-01-03,2023-01-03,
OFF00402,VIC00484,offender_victim,,2023-01-03,2023-01-03,
OFF00002,VIC00042,offender_victim,,2023-01-03,2023-01-03,
OFF00279,VIC00233,offender_victim,,2023-01-03,2023-01-03,
OFF00513,VIC01503,offender_victim,,2023-01-03,2023-01-03,
OFF00139,VIC02265,offender_victim,,2023-01-03,2023-01-03,
OFF00620,VIC00129,offender_victim,,2023-01-03,2023-01-03,
OFF00083,VIC01397,offender_victim,,2023-01-03,2023-01-03,
OFF00448,VIC01178,offender_victim,,2023-01-03,2023-01-03,
OFF00390,VIC01915,offender_victim,,2023-01-03,2023-01-03,
OFF00209,VIC01212,offender_victim,,2023-01-03,2023-01-03,
OFF00493,VIC01315,offender_victim,,2023-01-03,2023-01-03,
OFF00582,VIC00893,offender_victim,,2023-01-03,2023-01-03,
OFF00349,VIC01064,offender_victim,,2023-01-03,2023-01-03,
OFF00120,VIC00755,offender_victim,,2023-01-03,2023-01-03,
OFF00306,VIC01055,offender_victim,,2023-01-03,2023-01-03,
OFF00367,VIC00102,offender_victim,,2023-01-03,2023-01-03,
OFF00245,VIC00183,offender_victim,,2023-01-03,2023-01-03,
OFF00616,VIC02316,offender_victim,,2023-01-03,2023-01-03,
OFF00130,VIC00946,offender_victim,,2023-01-03,2023-01-03,
OFF00408,VIC02072,offender_victim,,2023-01-03,2023-01-03,
OFF00134,VIC01670,offender_victim,,2023-01-03,2023-01-03,
OFF00541,VIC02360,offender_victim,,2023-01-03,2023-01-03,
OFF00569,VIC02272,offender_victim,,2023-01-03,2023-01-03,
OFF00092,VIC01590,offender_victim,,2023-01-03,2023-01-03,
OFF00576,VIC00442,offender_victim,,2023-01-04,2023-01-04,
OFF00080,VIC00552,offender_victim,,2023-01-12,2023-01-12,
OFF00090,VIC01858,offender_victim,,2023-01-04,2023-01-04,
OFF00270,VIC00198,offender_victim,,2023-01-04,2023-01-04,
OFF00269,VIC00172,offender_victim,,2023-01-04,2023-01-04,
OFF00647,VIC00408,offender_victim,,2023-01-04,2023-01-04,
OFF00477,VIC00435,offender_victim,,2023-01-04,2023-01-04,
OFF00056,VIC02212,offender_victim,,2023-01-04,2023-01-04,
OFF00336,VIC01078,offender_victim,,2023-01-04,2023-01-04,
OFF00161,VIC00364,offender_victim,,2023-01-04,2023-01-04,
OFF00190,VIC01713,offender_victim,,2023-01-04,2023-01-04,
OFF00056,VIC01987,offender_victim,,2023-01-04,2023-01-04,
OFF00447,VIC01333,offender_victim,,2023-01-04,2023-01-04,
OFF00137,VIC02004,offender_victim,,2023-01-04,2023-01-04,
OFF00327,VIC01072,offender_victim,,2023-01-04,2023-01-04,
OFF00318,VIC01358,offender_victim,,2023-01-04,2023-01-04,
OFF00388,VIC01987,offender_victim,,2023-01-04,2023-01-04,
OFF00358,VIC01642,offender_victim,,2023-01-04,2023-01-04,
OFF00538,VIC02219,offender_victim,,2023-01-04,2023-01-04,
OFF00276,VIC00096,offender_victim,,2023-01-04,2023-01-04,
OFF00268,VIC01665,offender_victim,,2023-01-04,2023-01-04,
OFF00134,VIC00444,offender_victim,,2023-01-04,2023-01-04,
OFF00574,VIC00589,offender_victim,,2023-01-04,2023-01-04,
OFF00494,VIC01652,offender_victim,,2023-01-04,2023-01-04,
OFF00512,VIC01384,offender_victim,,2023-01-04,2023-01-04,
OFF00469,VIC00966,offender_victim,,2023-01-05,2023-01-05,
OFF00613,VIC01539,offender_victim,,2023-01-05,2023-01-05,
OFF00373,VIC00700,offender_victim,,2023-01-07,2023-01-07,
OFF00278,VIC01111,offender_victim,,2023-01-14,2023-01-14,
OFF00432,VIC01521,offender_victim,,2023-01-05,2023-01-05,
OFF00643,VIC00041,offender_victim,,2023-01-05,2023-01-05,
OFF00383,VIC01879,offender_victim,,2023-01-05,2023-01-05,
OFF00649,VIC01569,offender_victim,,2023-01-05,2023-01-05,
OFF00126,VIC00562,offender_victim,,2023-01-05,2023-01-05,
OFF00464,VIC01580,offender_victim,,2023-01-05,2023-01-05,
OFF00177,VIC01138,offender_victim,,2023-01-05,2023-01-05,
OFF00217,VIC01427,offender_victim,,2023-01-05,2023-01-05,
OFF00515,VIC01567,offender_victim,,2023-01-05,2023-01-05,
OFF00410,VIC01961,offender_victim,,2023-01-05,2023-01-05,
OFF00093,VIC01862,offender_victim,,2023-01-05,2023-01-05,
OFF00359,VIC00628,offender_victim,,2023-01-05,2023-01-05,
OFF00152,VIC00252,offender_victim,,2023-01-05,2023-01-05,
OFF00425,VIC01301,offender_victim,,2023-01-05,2023-01-05,
OFF00064,VIC01011,offender_victim,,2023-01-05,2023-01-05,
OFF00070,VIC01176,offender_victim,,2023-01-05,2023-01-05,
OFF00097,VIC01063,offender_victim,,2023-01-05,2023-01-05,
OFF00574,VIC01183,offender_victim,,2023-01-05,2023-01-05,
OFF00124,VIC01548,offender_victim,,2023-01-05,2023-01-05,
OFF00171,VIC01380,offender_victim,,2023-01-05,2023-01-05,
OFF00092,VIC02360,offender_victim,,2023-01-05,2023-01-05,
OFF00596,VIC00117,offender_victim,,2023-01-05,2023-01-05,
OFF00172,VIC01887,offender_victim,,2023-01-05,2023-01-05,
OFF00586,VIC02253,offender_victim,,2023-01-06,2023-01-06,
OFF00021,VIC00547,offender_victim,,2023-01-06,2023-01-06,
OFF00122,VIC01421,offender_victim,,2023-01-06,2023-01-06,
OFF00472,VIC00007,offender_victim,,2023-01-06,2023-01-06,
OFF00390,VIC01391,offender_victim,,2023-01-06,2023-01-06,
OFF00415,VIC00736,offender_victim,,2023-01-06,2023-01-06,
OFF00054,VIC00659,offender_victim,,2023-01-06,2023-01-06,
OFF00551,VIC01741,offender_victim,,2023-01-06,2023-01-06,
OFF00237,VIC00458,offender_victim,,2023-01-06,2023-01-06,
OFF00524,VIC01504,offender_victim,,2023-01-06,2023-01-06,
OFF00172,VIC01462,offender_victim,,2023-01-06,2023-01-06,
OFF00151,VIC02145,offender_victim,,2023-01-06,2023-01-06,
OFF00234,VIC00323,offender_victim,,2023-01-06,2023-01-06,
OFF00502,VIC00477,offender_victim,,2023-01-06,2023-01-06,
OFF00573,VIC00882,offender_victim,,2023-01-06,2023-01-06,
OFF00257,VIC01168,offender_victim,,2023-01-06,2023-01-06,
OFF00034,VIC01304,offender_victim,,2023-01-06,2023-01-06,
OFF00096,VIC01347,offender_victim,,2023-01-06,2023-01-06,
OFF00194,VIC02044,offender_victim,,2023-01-06,2023-01-06,
OFF00090,VIC01415,offender_victim,,2023-01-06,2023-01-06,
OFF00003,VIC00652,offender_victim,,2023-01-06,2023-01-06,
OFF00408,VIC01309,offender_victim,,2023-01-06,2023-01-06,
OFF00433,VIC00923,offender_victim,,2023-01-06,2023-01-06,
OFF00130,VIC02182,offender_victim,,2023-01-06,2023-01-06,
OFF00017,VIC00119,offender_victim,,2023-01-06,2023-01-06,
OFF00035,VIC00662,offender_victim,,2023-01-06,2023-01-06,
OFF00625,VIC00848,offender_victim,,2023-01-07,2023-01-07,
OFF00631,VIC01970,offender_victim,,2023-01-07,2023-01-07,
OFF00160,VIC00425,offender_victim,,2023-01-07,2023-01-07,
OFF00343,VIC00996,offender_victim,,2023-01-07,2023-01-07,
OFF00432,VIC01403,offender_victim,,2023-01-07,2023-01-07,
OFF00447,VIC00107,offender_victim,,2023-01-07,2023-01-07,
OFF00369,VIC01802,offender_victim,,2023-01-07,2023-01-07,
OFF00508,VIC00867,offender_victim,,2023-01-07,2023-01-07,
OFF00020,VIC00490,offender_victim,,2023-01-07,2023-01-07,
OFF00044,VIC01830,offender_victim,,2023-01-07,2023-01-07,
OFF00338,VIC00727,offender_victim,,2023-01-07,2023-01-07,
OFF00420,VIC00851,offender_victim,,2023-01-07,2023-01-07,
OFF00447,VIC00805,offender_victim,,2023-01-07,2023-01-07,
OFF00347,VIC01761,offender_victim,,2023-01-07,2023-01-07,
OFF00058,VIC01020,offender_victim,,2023-01-07,2023-01-07,
OFF00539,VIC01928,offender_victim,,2023-01-07,2023-01-07,
OFF00531,VIC01519,offender_victim,,2023-01-07,2023-01-07,
OFF00501,VIC00024,offender_victim,,2023-01-07,2023-01-07,
OFF00312,VIC00829,offender_victim,,2023-01-07,2023-01-07,
OFF00641,VIC01068,offender_victim,,2023-01-07,2023-01-07,
OFF00118,VIC00880,offender_victim,,2023-01-07,2023-01-07,
OFF00151,VIC00575,offender_victim,,2023-01-08,2023-01-08,
OFF00619,VIC01791,offender_victim,,2023-01-08,2023-01-08,
OFF00194,VIC00310,offender_victim,,2023-01-08,2023-01-08,
OFF00013,VIC00782,offender_victim,,2023-01-08,2023-01-08,
OFF00447,VIC02357,offender_victim,,2023-01-08,2023-01-08,
OFF00083,VIC01598,offender_victim,,2023-01-08,2023-01-08,
OFF00077,VIC00821,offender_victim,,2023-01-08,2023-01-08,
OFF00587,VIC00414,offender_victim,,2023-01-08,2023-01-08,
OFF00483,VIC00943,offender_victim,,2023-01-08,2023-01-08,
OFF00039,VIC02084,offender_victim,,2023-01-08,2023-01-08,
OFF00317,VIC00268,offender_victim,,2023-01-08,2023-01-08,
OFF00024,VIC01325,offender_victim,,2023-01-08,2023-01-08,
OFF00446,VIC00251,offender_victim,,2023-01-08,2023-01-08,
OFF00587,VIC00621,offender_victim,,2023-01-08,2023-01-08,
OFF00245,VIC01670,offender_victim,,2023-01-08,2023-01-08,
OFF00541,VIC00461,offender_victim,,2023-01-08,2023-01-08,
OFF00083,VIC01053,offender_victim,,2023-01-08,2023-01-08,
OFF00354,VIC00804,offender_victim,,2023-01-08,2023-01-08,
OFF00288,VIC00432,offender_victim,,2023-01-08,2023-01-08,
OFF00029,VIC00059,offender_victim,,2023-01-08,2023-01-08,
OFF00101,VIC00770,offender_victim,,2023-01-08,2023-01-08,
OFF00076,VIC00483,offender_victim,,2023-01-08,2023-01-08,
OFF00629,VIC00396,offender_victim,,2023-01-08,2023-01-08,
OFF00554,VIC01874,offender_victim,,2023-01-08,2023-01-08,
OFF00440,VIC01450,offender_victim,,2023-01-08,2023-01-08,
OFF00213,VIC00684,offender_victim,,2023-01-08,2023-01-08,
OFF00531,VIC01737,offender_victim,,2023-01-08,2023-01-08,
OFF00215,VIC01319,offender_victim,,2023-01-08,2023-01-08,
OFF00153,VIC00274,offender_victim,,2023-01-08,2023-01-08,
OFF00098,VIC00630,offender_victim,,2023-01-08,2023-01-08,
OFF00453,VIC00463,offender_victim,,2023-01-08,2023-01-08,
OFF00450,VIC01486,offender_victim,,2023-01-08,2023-01-08,
OFF00410,VIC01130,offender_victim,,2023-01-08,2023-01-08,
OFF00513,VIC00995,offender_victim,,2023-01-08,2023-01-08,
OFF00027,VIC01478,offender_victim,,2023-01-09,2023-01-09,
OFF00458,VIC02142,offender_victim,,2023-01-09,2023-01-09,
OFF00459,VIC00933,offender_victim,,2023-01-09,2023-01-09,
OFF00027,VIC00168,offender_victim,,2023-01-09,2023-01-09,
OFF00382,VIC00788,offender_victim,,2023-01-09,2023-01-09,
OFF00163,VIC01012,offender_victim,,2023-01-09,2023-01-09,
OFF00362,VIC01953,offender_victim,,2023-01-09,2023-01-09,
OFF00308,VIC01765,offender_victim,,2023-01-09,2023-01-09,
OFF00402,VIC00261,offender_victim,,2023-01-09,2023-01-09,
OFF00437,VIC00490,offender_victim,,2023-01-09,2023-01-09,
OFF00328,VIC01407,offender_victim,,2023-01-09,2023-01-09,
OFF00214,VIC00822,offender_victim,,2023-01-09,2023-01-09,
OFF00511,VIC02282,offender_victim,,2023-01-09,2023-01-09,
OFF00193,VIC02308,offender_victim,,2023-01-09,2023-01-09,
OFF00358,VIC00739,offender_victim,,2023-01-10,2023-01-10,
OFF00252,VIC00812,offender_victim,,2023-01-10,2023-01-10,
OFF00567,VIC01593,offender_victim,,2023-01-10,2023-01-10,
OFF00217,VIC02340,offender_victim,,2023-01-10,2023-01-10,
OFF00257,VIC00215,offender_victim,,2023-01-10,2023-01-10,
OFF00635,VIC00184,offender_victim,,2023-01-10,2023-01-10,
OFF00178,VIC00064,offender_victim,,2023-01-10,2023-01-10,
OFF00009,VIC00726,offender_victim,,2023-01-10,2023-01-10,
OFF00471,VIC01058,offender_victim,,2023-01-10,2023-01-10,
OFF00348,VIC01695,offender_victim,,2023-01-10,2023-01-10,
OFF00004,VIC00172,offender_victim,,2023-01-10,2023-01-10,
OFF00594,VIC01341,offender_victim,,2023-01-10,2023-01-10,
OFF00216,VIC00277,offender_victim,,2023-01-10,2023-01-10,
OFF00164,VIC01603,offender_victim,,2023-01-15,2023-01-15,
OFF00410,VIC02122,offender_victim,,2023-01-10,2023-01-10,
OFF00419,VIC02305,offender_victim,,2023-01-10,2023-01-10,
OFF00201,VIC01864,offender_victim,,2023-01-10,2023-01-10,
OFF00069,VIC00930,offender_victim,,2023-01-10,2023-01-10,
OFF00544,VIC01489,offender_victim,,2023-01-10,2023-01-10,
OFF00210,VIC01853,offender_victim,,2023-01-10,2023-01-10,
OFF00139,VIC01575,offender_victim,,2023-01-10,2023-01-10,
OFF00561,VIC02308,offender_victim,,2023-01-10,2023-01-10,
OFF00065,VIC00535,offender_victim,,2023-01-10,2023-01-10,
OFF00596,VIC00088,offender_victim,,2023-01-10,2023-01-10,
OFF00236,VIC01260,offender_victim,,2023-01-10,2023-01-10,
OFF00259,VIC02302,offender_victim,,2023-01-11,2023-01-11,
OFF00305,VIC01924,offender_victim,,2023-01-11,2023-01-11,
OFF00224,VIC01833,offender_victim,,2023-01-11,2023-01-11,
OFF00292,VIC00726,offender_victim,,2023-01-11,2023-01-11,
OFF00146,VIC01453,offender_victim,,2023-01-11,2023-01-11,
OFF00014,VIC02132,offender_victim,,2023-01-11,2023-01-11,
OFF00562,VIC01383,offender_victim,,2023-01-11,2023-01-11,
OFF00025,VIC00044,offender_victim,,2023-01-11,2023-01-11,
OFF00166,VIC00996,offender_victim,,2023-01-11,2023-01-11,
OFF00527,VIC00569,offender_victim,,2023-01-11,2023-01-11,
OFF00640,VIC01922,offender_victim,,2023-01-11,2023-01-11,
OFF00382,VIC01079,offender_victim,,2023-01-11,2023-01-11,
OFF00643,VIC00933,offender_victim,,2023-01-11,2023-01-11,
OFF00320,VIC00987,offender_victim,,2023-01-11,2023-01-11,
OFF00607,VIC01410,offender_victim,,2023-01-11,2023-01-11,
OFF00121,VIC00362,offender_victim,,2023-01-11,2023-01-11,
OFF00013,VIC00935,offender_victim,,2023-01-11,2023-01-11,
OFF00452,VIC01853,offender_victim,,2023-01-19,2023-01-19,
OFF00185,VIC00708,offender_victim,,2023-01-11,2023-01-11,
OFF00104,VIC02038,offender_victim,,2023-01-11,2023-01-11,
OFF00487,VIC01997,offender_victim,,2023-01-11,2023-01-11,
OFF00607,VIC00887,offender_victim,,2023-01-17,2023-01-17,
OFF00484,VIC00531,offender_victim,,2023-01-16,2023-01-16,
OFF00455,VIC01396,offender_victim,,2023-01-11,2023-01-11,
OFF00632,VIC01318,offender_victim,,2023-01-11,2023-01-11,
OFF00271,VIC01132,offender_victim,,2023-01-11,2023-01-11,
OFF00082,VIC01977,offender_victim,,2023-01-11,2023-01-11,
OFF00025,VIC00771,offender_victim,,2023-01-11,2023-01-11,
OFF00473,VIC01017,offender_victim,,2023-01-11,2023-01-11,
OFF00116,VIC01727,offender_victim,,2023-01-11,2023-01-11,
OFF00113,VIC00442,offender_victim,,2023-01-11,2023-01-11,
OFF00036,VIC00541,offender_victim,,2023-01-11,2023-01-11,
OFF00473,VIC01386,offender_victim,,2023-01-11,2023-01-11,
OFF00164,VIC00849,offender_victim,,2023-01-12,2023-01-12,
OFF00482,VIC00924,offender_victim,,2023-01-12,2023-01-12,
OFF00176,VIC02017,offender_victim,,2023-01-12,2023-01-12,
OFF00003,VIC01432,offender_victim,,2023-01-12,2023-01-12,
OFF00223,VIC01153,offender_victim,,2023-01-12,2023-01-12,
OFF00233,VIC01479,offender_victim,,2023-01-12,2023-01-12,
OFF00435,VIC00742,offender_victim,,2023-01-12,2023-01-12,
OFF00147,VIC02014,offender_victim,,2023-01-12,2023-01-12,
OFF00073,VIC00128,offender_victim,,2023-01-12,2023-01-12,
OFF00343,VIC00399,offender_victim,,2023-01-12,2023-01-12,
OFF00432,VIC02284,offender_victim,,2023-01-12,2023-01-12,
OFF00456,VIC00123,offender_victim,,2023-01-14,2023-01-14,
OFF00134,VIC01505,offender_victim,,2023-01-12,2023-01-12,
OFF00463,VIC00355,offender_victim,,2023-01-12,2023-01-12,
OFF00358,VIC01609,offender_victim,,2023-01-12,2023-01-12,
OFF00500,VIC00003,offender_victim,,2023-01-12,2023-01-12,
OFF00467,VIC00761,offender_victim,,2023-01-12,2023-01-12,
OFF00166,VIC00130,offender_victim,,2023-01-12,2023-01-12,
OFF00199,VIC01438,offender_victim,,2023-01-12,2023-01-12,
OFF00632,VIC00340,offender_victim,,2023-01-12,2023-01-12,
OFF00297,VIC02074,offender_victim,,2023-01-12,2023-01-12,
OFF00585,VIC02117,offender_victim,,2023-01-12,2023-01-12,
OFF00021,VIC00635,offender_victim,,2023-01-12,2023-01-12,
OFF00124,VIC00916,offender_victim,,2023-01-12,2023-01-12,
OFF00135,VIC02306,offender_victim,,2023-01-12,2023-01-12,
OFF00367,VIC00138,offender_victim,,2023-01-12,2023-01-12,
OFF00134,VIC00564,offender_victim,,2023-01-12,2023-01-12,
OFF00010,VIC00274,offender_victim,,2023-01-12,2023-01-12,
OFF00214,VIC01601,offender_victim,,2023-01-12,2023-01-12,
OFF00129,VIC00562,offender_victim,,2023-01-12,2023-01-12,
OFF00146,VIC00707,offender_victim,,2023-01-12,2023-01-12,
OFF00181,VIC01957,offender_victim,,2023-01-12,2023-01-12,
OFF00619,VIC01665,offender_victim,,2023-01-12,2023-01-12,
OFF00514,VIC00522,offender_victim,,2023-01-13,2023-01-13,
OFF00604,VIC01151,offender_victim,,2023-01-13,2023-01-13,
OFF00129,VIC02295,offender_victim,,2023-01-13,2023-01-13,
OFF00141,VIC01209,offender_victim,,2023-01-13,2023-01-13,
OFF00386,VIC01194,offender_victim,,2023-01-13,2023-01-13,
OFF00403,VIC01109,offender_victim,,2023-01-13,2023-01-13,
OFF00294,VIC01611,offender_victim,,2023-01-13,2023-01-13,
OFF00262,VIC02325,offender_victim,,2023-01-13,2023-01-13,
OFF00609,VIC01283,offender_victim,,2023-01-13,2023-01-13,
OFF00627,VIC02193,offender_victim,,2023-01-13,2023-01-13,
OFF00567,VIC00622,offender_victim,,2023-01-13,2023-01-13,
OFF00070,VIC00679,offender_victim,,2023-01-13,2023-01-13,
OFF00157,VIC01584,offender_victim,,2023-01-13,2023-01-13,
OFF00130,VIC01589,offender_victim,,2023-01-13,2023-01-13,
OFF00391,VIC02308,offender_victim,,2023-01-13,2023-01-13,
OFF00266,VIC01825,offender_victim,,2023-01-13,2023-01-13,
OFF00641,VIC02399,offender_victim,,2023-01-13,2023-01-13,
OFF00464,VIC00721,offender_victim,,2023-01-13,2023-01-13,
OFF00445,VIC00416,offender_victim,,2023-01-13,2023-01-13,
OFF00559,VIC01007,offender_victim,,2023-01-16,2023-01-16,
OFF00462,VIC01450,offender_victim,,2023-01-14,2023-01-14,
OFF00628,VIC00518,offender_victim,,2023-01-14,2023-01-14,
OFF00589,VIC00098,offender_victim,,2023-01-14,2023-01-14,
OFF00164,VIC01906,offender_victim,,2023-01-14,2023-01-14,
OFF00391,VIC01906,offender_victim,,2023-01-14,2023-01-14,
OFF00459,VIC01964,offender_victim,,2023-01-14,2023-01-14,
OFF00464,VIC01105,offender_victim,,2023-01-14,2023-01-14,
OFF00340,VIC02320,offender_victim,,2023-01-14,2023-01-14,
OFF00608,VIC00382,offender_victim,,2023-01-14,2023-01-14,
OFF00420,VIC00898,offender_victim,,2023-01-14,2023-01-14,
OFF00109,VIC01921,offender_victim,,2023-01-14,2023-01-14,
OFF00234,VIC02131,offender_victim,,2023-01-14,2023-01-14,
OFF00514,VIC02085,offender_victim,,2023-01-14,2023-01-14,
OFF00030,VIC02274,offender_victim,,2023-01-14,2023-01-14,
OFF00364,VIC00272,offender_victim,,2023-01-14,2023-01-14,
OFF00266,VIC00485,offender_victim,,2023-01-14,2023-01-14,
OFF00046,VIC00035,offender_victim,,2023-01-14,2023-01-14,
OFF00217,VIC00134,offender_victim,,2023-01-14,2023-01-14,
OFF00061,VIC01269,offender_victim,,2023-01-14,2023-01-14,
OFF00142,VIC00441,offender_victim,,2023-01-15,2023-01-15,
OFF00377,VIC00517,offender_victim,,2023-01-14,2023-01-14,
OFF00528,VIC02262,offender_victim,,2023-01-14,2023-01-14,
OFF00482,VIC01414,offender_victim,,2023-01-14,2023-01-14,
OFF00268,VIC01326,offender_victim,,2023-01-14,2023-01-14,
OFF00253,VIC01528,offender_victim,,2023-01-14,2023-01-14,
OFF00412,VIC02242,offender_victim,,2023-01-14,2023-01-14,
OFF00198,VIC02193,offender_victim,,2023-01-14,2023-01-14,
OFF00247,VIC02233,offender_victim,,2023-01-15,2023-01-15,
OFF00284,VIC01058,offender_victim,,2023-01-21,2023-01-21,
OFF00139,VIC00400,offender_victim,,2023-01-20,2023-01-20,
OFF00199,VIC00734,offender_victim,,2023-01-15,2023-01-15,
OFF00625,VIC00075,offender_victim,,2023-01-15,2023-01-15,
OFF00479,VIC02191,offender_victim,,2023-01-15,2023-01-15,
OFF00244,VIC02284,offender_victim,,2023-01-15,2023-01-15,
OFF00427,VIC01456,offender_victim,,2023-01-15,2023-01-15,
OFF00448,VIC00550,offender_victim,,2023-01-15,2023-01-15,
OFF00601,VIC00491,offender_victim,,2023-01-15,2023-01-15,
